penalty,n_items,items_code,items_label,mae,hi_missed_pct,kappa,n_scored,mae_vs_a1,a1_mae_ref,a0_miss_pct_ref,champion
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0112A,ADL0115A,ADL0116A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q12집안일,Q15외출,Q16a쇼핑,Q23가전사용",0.5378,17.24,0.5613,2194,0.0509,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0114A,ADL0115A,ADL0116A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q14가전,Q15외출,Q16a쇼핑",0.5452,17.47,0.5592,2190,0.0435,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,ADL0116B","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불",0.558,17.12,0.5537,2190,0.0308,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,ADL0117A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q17금전",0.5464,17.81,0.5554,2189,0.0424,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,Q18","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기",0.55,16.32,0.5578,2171,0.0388,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q21글쓰기",0.5452,17.18,0.559,2177,0.0435,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q22취미",0.5416,17.81,0.5582,2188,0.0472,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q23가전사용",0.5541,16.1,0.5505,2191,0.0347,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,ADL0116B","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q16b지불",0.5724,16.44,0.5466,2196,0.0163,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,ADL0117A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q17금전",0.5654,17.12,0.5445,2195,0.0234,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,Q18","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기",0.5446,16.67,0.5592,2176,0.0442,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기",0.5445,17.18,0.5604,2182,0.0443,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q22취미",0.5574,16.78,0.5517,2194,0.0313,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q23가전사용",0.5287,18.49,0.5661,2196,0.0601,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.564,16.44,0.5489,2195,0.0247,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0116B,Q18","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.5381,17.71,0.5635,2176,0.0506,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0116B,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기",0.5646,17.53,0.5486,2182,0.0241,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q16b지불,Q22취미",0.5542,15.75,0.5563,2194,0.0345,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0116B,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q16b지불,Q23가전사용",0.5515,16.78,0.5588,2196,0.0373,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0117A,Q18","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기",0.5467,16.32,0.5572,2175,0.0421,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0117A,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기",0.5497,17.18,0.5544,2181,0.039,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q17금전,Q22취미",0.5408,17.47,0.5594,2193,0.0479,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0117A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q17금전,Q23가전사용",0.5431,16.44,0.5631,2195,0.0457,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,Q18,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5338,17.07,0.5674,2162,0.055,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.5465,16.67,0.557,2174,0.0423,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,Q18,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.5234,18.06,0.5696,2176,0.0653,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.5445,17.87,0.5587,2180,0.0442,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.5417,16.84,0.5646,2182,0.047,0.5887,17.75,True
EN,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5424,16.44,0.5609,2194,0.0464,0.5887,17.75,True
EN,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0115A,ADL0116A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q15외출,Q16a쇼핑",0.5528,16.78,0.5533,2198,0.036,0.5887,17.75,True
EN,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0115A,ADL0116A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑",0.5528,15.75,0.5599,2196,0.0359,0.5887,17.75,True
EN,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑",0.5536,16.1,0.5562,2193,0.0352,0.5887,17.75,True
EN,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0115A,ADL0116A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q15외출,Q16a쇼핑",0.5456,16.84,0.5546,2194,0.0432,0.5887,17.75,True
EN,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0112A,ADL0115A,ADL0116A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q12집안일,Q15외출,Q16a쇼핑",0.5362,17.24,0.5624,2195,0.0525,0.5887,17.75,True
EN,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑",0.5413,17.12,0.5636,2191,0.0474,0.5887,17.75,True
EN,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑",0.543,16.78,0.5629,2197,0.0457,0.5887,17.75,True
EN,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q16b지불",0.5726,16.1,0.5478,2197,0.0161,0.5887,17.75,True
EN,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q17금전",0.546,16.44,0.5597,2196,0.0427,0.5887,17.75,True
EN,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,Q18","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q18혼자있기",0.5278,16.67,0.5686,2177,0.061,0.5887,17.75,True
EN,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q21글쓰기",0.5598,16.49,0.555,2183,0.029,0.5887,17.75,True
EN,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q22취미",0.5435,17.12,0.5619,2195,0.0452,0.5887,17.75,True
EN,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q23가전사용",0.5389,16.1,0.5661,2197,0.0498,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑",0.541,17.12,0.5558,2196,0.0478,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑",0.5381,17.81,0.5567,2193,0.0507,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0111A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q11식사준비,Q15외출,Q16a쇼핑",0.5789,15.81,0.5352,2194,0.0099,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0112A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q12집안일,Q15외출,Q16a쇼핑",0.5558,17.59,0.5462,2195,0.0329,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0113A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑",0.5422,16.78,0.5551,2191,0.0465,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0114A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑",0.5671,15.41,0.5439,2197,0.0216,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q15외출,Q16a쇼핑,Q16b지불",0.5721,15.75,0.5431,2197,0.0166,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q15외출,Q16a쇼핑,Q17금전",0.5469,17.47,0.5508,2196,0.0418,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0115A,ADL0116A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q15외출,Q16a쇼핑,Q18혼자있기",0.5439,17.01,0.5531,2177,0.0449,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q15외출,Q16a쇼핑,Q21글쓰기",0.5415,18.21,0.5552,2183,0.0473,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q15외출,Q16a쇼핑,Q22취미",0.5358,17.81,0.5544,2195,0.053,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q15외출,Q16a쇼핑,Q23가전사용",0.5348,16.1,0.5647,2197,0.0539,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑",0.5408,17.12,0.5607,2191,0.0479,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q15외출,Q16a쇼핑",0.5575,15.46,0.5525,2192,0.0313,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q15외출,Q16a쇼핑",0.5581,16.55,0.5513,2193,0.0306,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q15외출,Q16a쇼핑",0.5564,16.44,0.5526,2189,0.0323,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0114A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q14가전,Q15외출,Q16a쇼핑",0.5645,15.75,0.5501,2195,0.0243,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q16b지불",0.5654,14.73,0.5534,2195,0.0234,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q17금전",0.5456,17.12,0.5581,2194,0.0432,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0115A,ADL0116A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q18혼자있기",0.5218,16.32,0.571,2175,0.0669,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q21글쓰기",0.5442,17.18,0.5602,2181,0.0445,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q22취미",0.5381,17.81,0.559,2193,0.0507,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q23가전사용",0.5349,15.75,0.565,2195,0.0539,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑",0.5441,17.18,0.5547,2189,0.0447,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0112A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q12집안일,Q15외출,Q16a쇼핑",0.5374,17.93,0.5593,2190,0.0513,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑",0.5457,17.47,0.5577,2186,0.043,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑",0.542,17.12,0.5605,2192,0.0468,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불",0.5584,16.44,0.5517,2192,0.0303,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q17금전",0.5504,17.12,0.5518,2191,0.0383,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q18혼자있기",0.5352,17.36,0.5618,2173,0.0535,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q21글쓰기",0.5432,17.53,0.5608,2178,0.0456,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q22취미",0.5438,17.47,0.5594,2190,0.0449,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q23가전사용",0.5397,16.44,0.5621,2192,0.0491,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0112A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑",0.5618,16.26,0.546,2191,0.0269,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0113A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑",0.5784,15.12,0.5425,2187,0.0103,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0114A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑",0.5837,15.46,0.5372,2193,0.0051,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불",0.5522,16.49,0.5568,2193,0.0365,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q15외출,Q16a쇼핑,Q17금전",0.5456,17.18,0.5558,2192,0.0431,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0115A,ADL0116A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q15외출,Q16a쇼핑,Q18혼자있기",0.5421,17.07,0.5595,2173,0.0466,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q15외출,Q16a쇼핑,Q21글쓰기",0.5438,17.59,0.5575,2179,0.0449,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q15외출,Q16a쇼핑,Q22취미",0.5459,17.87,0.5528,2191,0.0429,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q15외출,Q16a쇼핑,Q23가전사용",0.5472,16.84,0.5562,2193,0.0415,0.5887,17.75,True
EN,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0112A,ADL0113A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑",0.5402,17.93,0.5576,2188,0.0485,0.5887,17.75,True
